Row,Time,Temperature1(Temperature:Thermocouple),Temperature2(Temperature:Thermocouple),Temperature3(Temperature:Thermocouple),Temperature4(Temperature:Thermocouple),Temperature5(Temperature:Thermocouple),Temperature6(Temperature:Thermocouple),Temperature7(Temperature:Thermocouple),Temperature8(Temperature:Thermocouple),Temperature9(Temperature:Thermocouple),Temperature10(Temperature:Thermocouple),Temperature11(Temperature:Thermocouple),Temperature12(Temperature:Thermocouple),Temperature13(Temperature:Thermocouple),Temperature14(Temperature:Thermocouple),Temperature15(Temperature:Thermocouple),Temperature16(Temperature:Thermocouple),Temperature17(Temperature:Thermocouple),Temperature18(Temperature:Thermocouple),Temperature19(Temperature:Thermocouple),Temperature20(Temperature:Thermocouple),Temperature21(Temperature:Thermocouple),Temperature22(Temperature:Thermocouple),Temperature23(Temperature:Thermocouple),Temperature24(Temperature:Thermocouple),Temperature25(Temperature:Thermocouple),Temperature26(Temperature:Thermocouple),Temperature27(Temperature:Thermocouple),Temperature28(Temperature:Thermocouple),Temperature29(Temperature:Thermocouple),Temperature30(Temperature:Thermocouple),Temperature31(Temperature:Thermocouple),Temperature32(Temperature:Thermocouple),Temperature33(Temperature:Thermocouple),Temperature34(Temperature:Thermocouple),Temperature35(Temperature:Thermocouple),Temperature36(Temperature:Thermocouple),Temperature37(Temperature:Thermocouple),Temperature38(Temperature:Thermocouple),Temperature39(Temperature:Thermocouple),Temperature40(Temperature:Thermocouple),Temperature41(Temperature:Thermocouple),Temperature42(Temperature:Thermocouple),Temperature43(Temperature:Thermocouple),Temperature44(Temperature:Thermocouple),Temperature45(Temperature:Thermocouple),Temperature46(Temperature:Thermocouple),Temperature47(Temperature:Thermocouple),Temperature48(Temperature:Thermocouple),Temperature49(Temperature:Thermocouple),Temperature50(Temperature:Thermocouple),Temperature51(Temperature:Thermocouple),Temperature52(Temperature:Thermocouple),Temperature53(Temperature:Thermocouple),Temperature54(Temperature:Thermocouple),Temperature55(Temperature:Thermocouple),Temperature56(Temperature:Thermocouple),Temperature57(Temperature:Thermocouple),Temperature58(Temperature:Thermocouple),Temperature59(Temperature:Thermocouple),Temperature60(Temperature:Thermocouple),Temperature61(Temperature:Thermocouple),Temperature62(Temperature:Thermocouple),Temperature63(Temperature:Thermocouple),Temperature64(Temperature:Thermocouple),Temperature65(Temperature:Thermocouple),Temperature66(Temperature:Thermocouple),Temperature67(Temperature:Thermocouple),Temperature68(Temperature:Thermocouple),Temperature69(Temperature:Thermocouple),Temperature70(Temperature:Thermocouple),Temperature71(Temperature:Thermocouple),Temperature72(Temperature:Thermocouple),Temperature73(Temperature:Thermocouple),Temperature74(Temperature:Thermocouple),Temperature75(Temperature:Thermocouple),Temperature76(Temperature:Thermocouple),Temperature77(Temperature:Thermocouple),Temperature78(Temperature:Thermocouple),Temperature79(Temperature:Thermocouple),Temperature80(Temperature:Thermocouple),Temperature81(Temperature:Thermocouple),Temperature82(Temperature:Thermocouple),Temperature83(Temperature:Thermocouple),Temperature84(Temperature:Thermocouple),Temperature85(Temperature:Thermocouple),Temperature86(Temperature:Thermocouple),Temperature87(Temperature:Thermocouple),Temperature88(Temperature:Thermocouple),Temperature89(Temperature:Thermocouple),Temperature90(Temperature:Thermocouple),Temperature91(Temperature:Thermocouple),Temperature92(Temperature:Thermocouple),Temperature93(Temperature:Thermocouple),Temperature94(Temperature:Thermocouple),Temperature95(Temperature:Thermocouple),Temperature96(Temperature:Thermocouple),Temperature97(Temperature:Thermocouple),Temperature98(Temperature:Thermocouple),Temperature99(Temperature:Thermocouple),Temperature100(Temperature:Thermocouple),Temperature101(Temperature:Thermocouple),Temperature102(Temperature:Thermocouple),Temperature103(Temperature:Thermocouple),Temperature104(Temperature:Thermocouple),Temperature105(Temperature:Thermocouple),Temperature106(Temperature:Thermocouple),Temperature107(Temperature:Thermocouple),Temperature108(Temperature:Thermocouple),Temperature109(Temperature:Thermocouple),Temperature110(Temperature:Thermocouple),Temperature111(Temperature:Thermocouple),Temperature112(Temperature:Thermocouple),Temperature113(Temperature:Thermocouple),Temperature114(Temperature:Thermocouple),Temperature115(Temperature:Thermocouple),Temperature116(Temperature:Thermocouple),Temperature117(Temperature:Thermocouple),Temperature118(Temperature:Thermocouple),Temperature119(Temperature:Thermocouple),Temperature120(Temperature:Thermocouple)
101,8:26:19 AM,30.8044,31.1524,31.1457,31.2134,31.3228,30.7833,31.0393,31.3957,31.6025,31.5371,30.9962,31.1255,31.3629,31.6162,31.5792,30.9382,31.2855,31.5966,31.4812,31.5115,31.0015,31.3777,31.401,31.1717,31.4646,30.5511,31.2488,31.0949,31.1219,31.1899,30.7311,30.9706,31.516,31.7714,31.697,30.9084,31.2755,31.4982,31.5187,31.6081,30.9157,31.2289,31.5181,31.7105,31.5831,31.0168,31.3637,31.6207,31.2056,31.3619,30.673,31.0997,31.4444,31.356,31.5764,30.9513,31.0299,31.5286,31.7744,31.5975,31.0309,31.2858,31.3191,31.5285,31.7141,31.0134,31.1295,30.9109,31.5683,31.7245,31.1287,31.326,31.5269,31.2824,31.318,30.8089,30.8688,31.124,31.4615,31.4611,30.6621,31.038,31.4545,31.5235,31.6582,31.0101,31.3024,31.4076,31.5292,31.6651,30.8798,31.171,31.4084,31.4975,31.6529,30.8801,31.354,31.4235,31.2211,31.2905,30.8458,31.2196,31.3283,31.2495,31.6877,30.8887,31.19,31.6191,31.6688,31.8301,31.3333,31.3638,31.7136,31.729,31.9314,31.0487,31.3829,31.538,31.7613,31.8154
102,8:26:39 AM,30.8151,31.1223,31.149,31.2055,31.3186,30.7681,31.0092,31.3879,31.5947,31.5256,30.9699,31.1288,31.344,31.612,31.5899,30.934,31.2814,31.611,31.4807,31.5111,30.9752,31.3329,31.3969,31.1491,31.4715,30.5533,31.2621,31.086,31.1167,31.1809,30.7258,30.9654,31.5329,31.7292,31.6585,30.8883,31.2666,31.5189,31.5467,31.6103,30.9031,31.2274,31.4832,31.7016,31.5852,31.0116,31.3474,31.5933,31.193,31.3493,30.6907,31.1063,31.4585,31.3627,31.5757,30.9765,31.0403,31.55,31.7885,31.6227,31.0413,31.2999,31.3331,31.5537,31.7207,31.0349,31.1435,30.9213,31.5898,31.7385,31.1576,31.3548,31.5446,31.3261,31.3099,30.8067,30.8703,31.1181,31.4593,31.4516,30.6525,31.0543,31.4671,31.5176,31.6597,31.0116,31.2928,31.4054,31.5122,31.6666,30.8813,31.1761,31.4358,31.4953,31.6323,30.8742,31.3591,31.4213,31.2299,31.2993,30.8486,31.2409,31.3533,31.2708,31.7163,30.8878,31.1928,31.633,31.6827,31.8587,31.3509,31.3924,31.7422,31.7391,31.9452,31.0515,31.4078,31.5149,31.79,31.8033
103,8:26:59 AM,30.7876,31.1356,31.1512,31.2114,31.3282,30.7703,30.9818,31.4086,31.6043,31.5315,30.9572,31.1199,31.3388,31.6068,31.5662,30.9288,31.2688,31.6094,31.4718,31.4948,30.97,31.3721,31.4064,31.1513,31.4663,30.5633,31.2721,31.1034,31.1451,31.1909,30.7321,30.9754,31.5466,31.7613,31.6647,30.8947,31.2766,31.5214,31.5678,31.6018,30.9131,31.2374,31.5154,31.7116,31.5952,31.0142,31.3537,31.6217,31.203,31.374,30.6847,31.1004,31.4563,31.3604,31.5809,30.9484,31.0419,31.5774,31.7936,31.5872,31.0243,31.3014,31.3457,31.5552,31.7074,31.0216,31.1709,30.9339,31.6024,31.74,31.1332,31.3489,31.5498,31.3165,31.3187,30.7972,30.8829,31.1159,31.4793,31.4531,30.6467,31.0411,31.4797,31.5192,31.6649,30.9984,31.2869,31.4218,31.5285,31.6645,30.8828,31.1851,31.4262,31.4932,31.6302,30.8868,31.3496,31.4191,31.2388,31.2898,30.8695,31.2285,31.3446,31.2695,31.7556,30.8754,31.1915,31.6243,31.6666,31.8574,31.3348,31.3874,31.7261,31.7378,31.944,31.0502,31.4065,31.5173,31.7702,31.7983
104,8:27:19 AM,30.7799,31.1463,31.1546,31.2037,31.3353,30.7403,30.9592,31.3787,31.604,31.5311,30.9457,31.1158,31.3643,31.6139,31.5769,30.9433,31.2721,31.6091,31.4603,31.5019,30.9733,31.4198,31.3839,31.1509,31.4696,30.5804,31.2669,31.102,31.1437,31.1894,30.7269,30.9555,31.5563,31.7783,31.6818,30.9154,31.2826,31.5237,31.5294,31.5818,30.9006,31.2508,31.5361,31.7101,31.59,31.0202,31.3633,31.6498,31.2274,31.3837,30.6889,31.0972,31.4642,31.3683,31.5851,30.9415,31.0535,31.5742,31.7904,31.6247,31.0285,31.3056,31.3573,31.5705,31.7449,31.0295,31.2084,30.9454,31.6324,31.7478,31.1596,31.3419,31.5798,31.3318,31.3118,30.7914,30.8734,31.1138,31.466,31.4621,30.6446,31.0316,31.4777,31.5245,31.6961,31,31.3033,31.4382,31.5153,31.6587,30.8585,31.183,31.4537,31.5096,31.6207,30.8625,31.3475,31.4946,31.2515,31.3098,30.8572,31.2272,31.336,31.2534,31.7099,30.8816,31.1829,31.6268,31.669,31.8303,31.3225,31.3825,31.7212,31.718,31.9316,31.0415,31.4016,31.5086,31.7542,31.7859
105,8:27:39 AM,30.7785,31.1375,31.1569,31.2134,31.3227,30.7611,30.9911,31.381,31.621,31.5149,30.9443,31.1366,31.348,31.6161,31.5644,30.9455,31.2818,31.615,31.4737,31.4894,30.9793,31.3924,31.3788,31.1273,31.4682,30.5701,31.2714,31.0991,31.1371,31.1791,30.6944,30.96,31.5313,31.7902,31.69,30.9052,31.2723,31.5133,31.5228,31.5826,30.8681,31.259,31.511,31.7183,31.5834,30.9988,31.3309,31.6174,31.1912,31.366,30.6693,31.0998,31.4706,31.3451,31.573,30.9109,31.045,31.562,31.7893,31.6052,31.0053,31.3009,31.3414,31.5694,31.718,31.01,31.1963,30.9296,31.6203,31.7172,31.14,31.3297,31.5603,31.316,31.3034,30.783,30.8538,31.1202,31.465,31.4649,30.6362,31.0306,31.4693,31.505,31.6766,30.9916,31.2949,31.4335,31.5106,31.6392,30.8538,31.1709,31.4306,31.4864,31.6197,30.8689,31.3612,31.4419,31.2431,31.3051,30.8279,31.2313,31.34,31.2649,31.7213,30.882,31.198,31.6161,31.673,31.8528,31.3303,31.357,31.7215,31.7257,31.9431,31.0603,31.4093,31.5385,31.7546,31.801
106,8:27:59 AM,30.7719,31.1309,31.1355,31.1957,31.2976,30.7508,31.0252,31.3818,31.6033,31.5157,30.9155,31.1263,31.3193,31.6022,31.5541,30.9204,31.2679,31.6048,31.4634,31.4939,30.9653,31.3562,31.387,31.1059,31.469,30.5629,31.279,31.103,31.1261,31.1755,30.6945,31.0009,31.5647,31.8015,31.679,30.9053,31.2835,31.5246,31.5525,31.616,30.8831,31.2628,31.5629,31.7517,31.5799,31.0064,31.3347,31.6286,31.1914,31.355,30.682,31.1162,31.4685,31.343,31.5599,30.9126,31.0393,31.5711,31.7835,31.6106,31.0661,31.2952,31.3542,31.5711,31.6864,31.019,31.2053,30.9312,31.5813,31.7374,31.1232,31.3424,31.5582,31.3214,31.3198,30.7948,30.8656,31.1246,31.4693,31.4619,30.6331,31.0497,31.481,31.5279,31.6921,30.996,31.2993,31.4157,31.5223,31.6436,30.8582,31.1826,31.4534,31.4797,31.6278,30.8696,31.3693,31.4426,31.2363,31.3095,30.8379,31.2227,31.3389,31.2637,31.7571,30.8771,31.1858,31.6223,31.6681,31.8332,31.3254,31.3633,31.7167,31.7134,31.9234,31.037,31.4045,31.5596,31.7572,31.7888
107,8:28:19 AM,30.788,31.1506,31.1553,31.2118,31.3063,30.752,31.0635,31.4016,31.6046,31.5169,30.9278,31.1202,31.3612,31.6293,31.5517,30.9291,31.2802,31.6023,31.472,31.4878,30.9777,31.4093,31.4067,31.1108,31.4776,30.5801,31.2851,31.1165,31.1433,31.1816,30.7265,30.9737,31.5708,31.7891,31.6592,30.9151,31.2711,31.5343,31.5401,31.5888,30.8855,31.2763,31.5099,31.7061,31.5786,30.9977,31.3334,31.6384,31.1864,31.3685,30.6773,31.1189,31.4602,31.3383,31.5663,30.9153,31.0532,31.5775,31.7826,31.6096,31.0763,31.3054,31.3421,31.5775,31.7039,31.0255,31.2266,30.9525,31.6136,31.729,31.1444,31.3266,31.5572,31.3131,31.3114,30.8087,30.8832,31.1311,31.4795,31.4684,30.636,31.0562,31.4802,31.5011,31.6764,31.0062,31.2984,31.4185,31.5103,31.6686,30.8425,31.1854,31.4526,31.4826,31.6232,30.8687,31.3647,31.4269,31.2243,31.3233,30.868,31.2491,31.3504,31.2531,31.6984,30.8887,31.1826,31.6265,31.6612,31.8411,31.3223,31.3527,31.7245,31.7287,31.9239,31.0522,31.4087,31.5046,31.7466,31.7855
108,8:28:39 AM,30.7819,31.1778,31.1529,31.2131,31.3187,30.7534,31.0685,31.4029,31.6207,31.5071,30.9439,31.1289,31.3773,31.6158,31.5604,30.9452,31.3296,31.6036,31.4955,31.4928,30.9901,31.4179,31.3895,31.138,31.4752,30.5751,31.2838,31.1115,31.1383,31.1692,30.7142,30.9946,31.5548,31.7989,31.6838,30.9139,31.2699,31.533,31.5315,31.558,30.8695,31.2677,31.5456,31.7159,31.5662,31.0112,31.3322,31.6408,31.1888,31.3783,30.679,31.1059,31.462,31.3327,31.557,30.9097,31.0734,31.5571,31.788,31.6188,31.0337,31.3035,31.3624,31.5608,31.7167,31.031,31.2246,30.9209,31.6227,31.7234,31.1499,31.3283,31.5589,31.3186,31.3132,30.8042,30.8712,31.1191,31.4564,31.4417,30.6277,31.0517,31.4682,31.5151,31.6682,30.9905,31.3012,31.4213,31.4984,31.6382,30.8601,31.1808,31.4222,31.4743,31.6039,30.8716,31.3601,31.426,31.1975,31.3114,30.8411,31.2259,31.3494,31.2705,31.7084,30.9099,31.1852,31.6292,31.6564,31.8585,31.3249,31.3516,31.7235,31.7091,31.9155,31.0216,31.4113,31.5294,31.7382,31.7881
109,8:28:59 AM,30.7728,31.1539,31.1512,31.2003,31.2763,30.7442,31.0038,31.3864,31.6005,31.5054,30.9385,31.1235,31.3792,31.5772,31.5181,30.925,31.2983,31.5834,31.4716,31.48,30.981,31.4347,31.3693,31.103,31.4513,30.5903,31.31,31.1267,31.1423,31.1844,30.7219,31.0024,31.5737,31.7807,31.6804,30.9069,31.2739,31.5444,31.554,31.5694,30.8957,31.2717,31.5644,31.731,31.585,31.0079,31.351,31.656,31.2076,31.3638,30.6919,31.1003,31.4638,31.3197,31.5588,30.8968,31.0457,31.5626,31.775,31.6059,31.0429,31.3053,31.3642,31.559,31.7038,31.0291,31.2006,30.9227,31.6061,31.7252,31.1739,31.3375,31.5607,31.3241,31.315,30.8124,30.8683,31.1311,31.4979,31.4426,30.6434,31.0341,31.4765,31.5122,31.6469,30.9988,31.3132,31.4111,31.5066,31.6391,30.8684,31.1817,31.4452,31.49,31.6159,30.8687,31.3831,31.4158,31.2057,31.2937,30.839,31.2423,31.3437,31.2574,31.6693,30.9041,31.1795,31.616,31.6543,31.8158,31.3229,31.3274,31.7214,31.707,31.9134,31.0195,31.4093,31.52,31.7324,31.7787
110,8:29:19 AM,30.7578,31.1463,31.1547,31.2001,31.2983,30.7404,31.0185,31.4011,31.6078,31.4941,30.9198,31.1159,31.3643,31.5844,31.5475,30.9285,31.3056,31.6128,31.4603,31.4799,30.9919,31.4013,31.3766,31.0955,31.4437,30.5728,31.3036,31.1092,31.1322,31.1742,30.6932,30.9997,31.5525,31.7521,31.6518,30.8931,31.2675,31.5232,31.5439,31.5741,30.8893,31.2542,31.5394,31.6877,31.5601,30.9978,31.3335,31.62,31.2012,31.3611,30.6884,31.0635,31.4345,31.3051,31.5406,30.9044,31.0533,31.5591,31.7752,31.5876,31.0246,31.2908,31.3348,31.5518,31.6855,31.0183,31.1675,30.9082,31.5878,31.7254,31.1594,31.334,31.5683,31.3096,31.3226,30.8228,30.8713,31.1303,31.4713,31.4344,30.6537,31.0259,31.4795,31.5078,31.6424,30.987,31.3013,31.4067,31.4984,31.6346,30.8417,31.1587,31.426,31.4929,31.6004,30.8606,31.3491,31.4187,31.1828,31.2855,30.837,31.2403,31.3454,31.2517,31.6635,30.9059,31.1812,31.6067,31.6597,31.8175,31.3394,31.3254,31.7083,31.7123,31.8967,31.0175,31.4073,31.5032,31.7268,31.7692
111,8:29:39 AM,30.7566,31.1414,31.1351,31.199,31.3082,30.7466,30.958,31.4184,31.5918,31.504,30.9223,31.1184,31.3594,31.5758,31.5352,30.931,31.3081,31.608,31.4554,31.4898,30.9833,31.3816,31.3865,31.1239,31.4388,30.5769,31.304,31.117,31.1326,31.1746,30.7196,30.9927,31.5641,31.7674,31.6559,30.912,31.2754,31.5421,31.5443,31.5708,30.9083,31.2805,31.4696,31.7103,31.568,31.013,31.3487,31.6241,31.209,31.3652,30.7024,31.0664,31.4374,31.2895,31.5287,30.9369,31.0452,31.5583,31.7744,31.5684,31.0276,31.29,31.3267,31.5584,31.6774,31.0212,31.1631,30.9148,31.587,31.7062,31.1512,31.3332,31.5417,31.3273,31.2923,30.8211,30.877,31.1323,31.4584,31.4254,30.6557,31.0353,31.4815,31.5098,31.6259,30.9927,31.307,31.4345,31.4967,31.6218,30.8585,31.157,31.4317,31.5097,31.5839,30.8626,31.3585,31.4207,31.1625,31.2579,30.8382,31.2266,31.3207,31.2306,31.6462,30.8737,31.1527,31.5857,31.6424,31.8002,31.3073,31.2859,31.691,31.6802,31.8868,31.0075,31.3789,31.4822,31.7058,31.7334
112,8:29:59 AM,30.7365,31.1509,31.1371,31.1936,31.2881,30.7116,30.9379,31.4057,31.5643,31.4876,30.9133,31.0946,31.3503,31.5779,31.5262,30.9109,31.2806,31.5915,31.4426,31.466,30.9595,31.3392,31.3552,31.1074,31.4187,30.5743,31.294,31.0737,31.1299,31.1646,30.7169,30.9494,31.5504,31.7499,31.62,30.902,31.2727,31.5283,31.5232,31.5385,30.876,31.252,31.4078,31.6928,31.5616,30.9993,31.3275,31.603,31.1879,31.3403,30.7208,31.0885,31.4522,31.3079,31.5435,30.9295,31.0711,31.5657,31.7965,31.5868,31.0423,31.3011,31.3488,31.5695,31.6773,31.0508,31.152,30.9221,31.6018,31.6987,31.1771,31.3516,31.549,31.32,31.307,30.8131,30.8504,31.1317,31.4504,31.4284,30.6551,31.031,31.4697,31.4943,31.5994,30.9846,31.299,31.408,31.4813,31.6064,30.8689,31.1489,31.4126,31.5091,31.5759,30.8397,31.3689,31.4164,31.1952,31.2609,30.8279,31.2089,31.3326,31.2351,31.6469,30.8745,31.1572,31.605,31.6468,31.7899,31.3414,31.2978,31.7066,31.692,31.8986,31.049,31.387,31.4756,31.7103,31.749
113,8:30:19 AM,30.7592,31.155,31.145,31.2052,31.2959,30.7269,30.9124,31.3988,31.5906,31.5102,30.91,31.1136,31.3212,31.5895,31.5192,30.9261,31.2811,31.5809,31.4616,31.4886,30.9784,31.3212,31.3668,31.0968,31.4228,30.5807,31.2781,31.069,31.1141,31.1709,30.7121,30.9484,31.542,31.7452,31.6263,30.8899,31.2532,31.5014,31.511,31.519,30.8787,31.2251,31.3846,31.6696,31.5606,31.0019,31.3191,31.5983,31.1794,31.3467,30.6999,31.0528,31.4351,31.2982,31.5301,30.9087,31.0428,31.5374,31.7756,31.5697,31.0178,31.2951,31.3169,31.545,31.6528,31.0041,31.1311,30.9124,31.5957,31.6964,31.1229,31.3381,31.5392,31.3102,31.2972,30.8115,30.8561,31.1079,31.4487,31.4158,30.6609,31.022,31.4571,31.5001,31.6052,30.983,31.2937,31.4138,31.487,31.5864,30.8488,31.1547,31.3926,31.489,31.5596,30.8418,31.371,31.4333,31.1861,31.2408,30.8472,31.2245,31.3371,31.247,31.6514,30.8939,31.1654,31.6095,31.6402,31.7796,31.3201,31.2987,31.7148,31.6965,31.9031,31.0535,31.3916,31.4616,31.7148,31.7424
114,8:30:39 AM,30.7428,31.1164,31.1323,31.1888,31.2906,30.7216,30.9034,31.3824,31.5817,31.4975,30.9047,31.0935,31.2863,31.5509,31.5066,30.9245,31.2573,31.5534,31.4452,31.476,30.9658,31.327,31.3393,31.0767,31.399,30.5945,31.2734,31.0902,31.1316,31.1699,30.6926,30.9511,31.5558,31.7516,31.6253,30.9074,31.2522,31.4819,31.4989,31.5106,30.8851,31.2241,31.4464,31.6945,31.5559,31.0046,31.3292,31.6046,31.1821,31.3272,30.702,31.066,31.4409,31.3039,31.5284,30.9145,31.0486,31.5358,31.7814,31.5645,31.0273,31.2861,31.3264,31.5582,31.6623,31.021,31.1295,30.8885,31.583,31.691,31.1398,31.3328,31.5413,31.3087,31.2919,30.8304,30.8566,31.112,31.4307,31.4014,30.6391,31.015,31.4538,31.4969,31.5946,30.9724,31.2941,31.3699,31.4801,31.5794,30.8382,31.1589,31.3856,31.4636,31.5415,30.8274,31.3677,31.4263,31.1643,31.2301,30.8364,31.2248,31.3226,31.2436,31.6331,30.8756,31.1657,31.5913,31.6404,31.7577,31.3277,31.2841,31.6929,31.6893,31.8775,30.9871,31.3844,31.4545,31.704,31.7389
strat 115,8:30:59 AM,30.7465,31.1053,31.125,31.1851,31.2869,30.7253,30.8923,31.364,31.578,31.4901,30.9121,31.0972,31.3011,31.5214,31.4955,30.9171,31.2426,31.5387,31.4563,31.476,30.9621,31.3011,31.343,31.0619,31.4064,30.5703,31.2825,31.0623,31.1406,31.1716,30.7054,30.9528,31.5501,31.7533,31.6307,30.9091,31.2576,31.4947,31.497,31.5123,30.8794,31.2221,31.4185,31.674,31.5723,31.0064,31.3198,31.5953,31.1727,31.3363,30.7088,31.0728,31.4255,31.2886,31.5242,30.9176,31.0444,31.5426,31.7549,31.5565,31.0193,31.2782,31.311,31.5576,31.6617,31.0056,31.1179,30.8732,31.5972,31.6831,31.1319,31.3359,31.5148,31.3044,31.2765,30.805,30.8422,31.1162,31.4274,31.3872,30.6285,31.0118,31.4432,31.49,31.5692,30.9655,31.2761,31.3667,31.4509,31.5799,30.8053,31.1297,31.3492,31.4493,31.5273,30.8316,31.3571,31.4046,31.1315,31.201,30.7987,31.2093,31.3182,31.2428,31.6213,30.8638,31.1576,31.5943,31.6323,31.7496,31.316,31.2834,31.6884,31.6812,31.851,31.016,31.3763,31.4242,31.6996,31.7234
116,8:31:19 AM,30.7529,31.1006,31.124,31.1989,31.2748,30.7317,30.8802,31.3556,31.577,31.4965,31.0221,31.0999,31.252,31.5352,31.4908,30.9235,31.2564,31.5229,31.4626,31.4861,30.9722,31.2557,31.3309,31.072,31.4054,30.5667,31.2679,31.0329,31.1297,31.1643,30.6981,30.9419,31.5429,31.7571,31.6124,30.9056,31.2504,31.4689,31.486,31.5013,31.0571,31.3332,31.3891,31.6853,31.5762,30.9991,31.331,31.5695,31.1839,31.3364,30.8398,31.1297,31.4085,31.2715,31.5183,30.8747,31.0126,31.4516,31.7415,31.5321,30.9542,31.2575,31.2533,31.5665,31.6114,31.1402,31.1452,30.8339,31.5654,31.6624,31.1,31.304,31.5125,31.2837,31.2817,30.9691,30.8694,31.1248,31.4323,31.3921,30.7741,31.1166,31.3927,31.5097,31.5926,30.9667,31.2996,31.3532,31.4078,31.5701,30.8288,31.1236,31.2913,31.3398,31.4103,30.8588,31.4471,31.3985,31.1401,31.2022,31.0042,31.2483,31.3461,31.2411,31.6195,30.8474,31.167,31.5557,31.6565,31.7406,31.2884,31.2781,31.6757,31.6647,31.8087,30.9551,31.3821,31.3634,31.6647,31.7069
117,8:31:39 AM,30.744,30.9881,30.9856,31.1493,31.2659,30.7191,30.738,31.2063,31.5237,31.4691,31.0058,30.9985,31.158,31.3969,31.4486,30.922,31.1772,31.3698,31.3612,31.3737,31.0853,31.1358,31.2037,30.7633,31.3558,30.6113,31.2495,30.8814,31.115,31.1533,30.7501,30.8569,31.436,31.7018,31.6014,30.9501,31.1803,31.384,31.2569,31.4719,30.9981,31.2409,31.2857,31.63,31.5689,31.0363,31.272,31.4958,31.099,31.3143,30.7771,31.0004,31.3755,31.2459,31.5148,30.8898,30.9463,31.389,31.7307,31.5324,30.9804,31.2023,31.2462,31.5372,31.6228,31.0702,31.1048,30.8082,31.5805,31.67,31.1669,31.3079,31.424,31.2693,31.2708,30.8328,30.7737,31.081,31.3811,31.3816,30.6304,30.9285,31.3527,31.4512,31.5747,30.8711,31.2151,31.2058,31.2271,31.5559,30.8182,31.0908,31.1403,30.9188,31.3739,30.863,31.2812,31.3029,31.0037,31.2102,30.9397,31.2355,31.3149,31.2284,31.5957,30.8532,31.0988,31.5504,31.7177,31.8017,31.309,31.0731,31.4634,31.6519,31.8034,30.8276,31.3435,31.0364,31.4932,31.6794
118,8:31:59 AM,30.6485,30.9258,30.9124,31.0613,31.1001,30.7013,30.5979,31.207,31.4764,31.3811,30.9843,30.9844,31.0292,31.1868,31.3274,30.9338,31.1299,31.2891,31.3286,31.2192,30.9566,31.0699,31.1933,30.7159,31.2196,30.492,31.0638,30.6438,30.9291,31.1451,30.69,30.7636,31.2985,31.6603,31.4971,30.916,31.1795,31.3313,31.123,31.2344,30.964,31.181,31.0111,31.4703,31.3426,30.9948,31.1751,31.4358,31.0353,31.2099,30.6951,30.8408,31.2051,31.1085,31.4996,30.7561,30.7831,31.2333,31.623,31.4914,30.8134,31.0762,31.0682,31.3742,31.5521,30.9811,31.0489,30.6856,31.5135,31.6105,30.9741,31.189,31.2275,31.195,31.1483,30.775,30.6862,31.0676,31.2937,31.4052,30.554,30.8152,31.258,31.4156,31.5465,30.8281,31.1092,31.1407,31.0694,31.5019,30.7197,31.0478,31.0641,31.1532,31.2977,30.82,31.2197,31.271,31.0236,31.2892,30.8449,31.1667,31.2498,31.2039,31.597,30.7029,31.0558,31.4447,31.5564,31.7219,31.1183,30.8933,31.5313,31.5091,31.838,30.6735,31.2377,31.1081,31.4355,31.5218
119,8:32:19 AM,30.6063,30.8355,30.6889,30.9082,31.0654,30.6702,30.6298,31.1094,31.3788,31.3278,30.8791,30.9089,30.987,31.0596,31.2519,30.899,31.0286,31.1915,31.2125,31.1142,30.5849,30.9203,31.1215,30.4848,31.1367,30.5532,31.0805,30.6531,30.8088,31.1026,30.6845,30.7211,31.2486,31.544,31.3437,30.8625,31.1518,31.2222,31.0213,31.0661,30.9104,31.0904,30.902,31.4352,31.3112,30.9338,31.0031,31.3786,30.9743,31.16,30.6253,30.7673,31.1391,31.0684,31.4633,30.7531,30.854,31.2746,31.5866,31.2407,30.7844,30.9955,30.9652,31.2269,31.4492,30.9891,30.9645,30.6344,31.4624,31.5334,30.4491,30.9674,31.2133,31.1623,31.0305,30.6525,30.5154,30.9748,31.1675,31.3606,30.5389,30.7705,31.2207,31.334,31.5499,30.8389,31.1459,31.1071,31.0654,31.4092,30.4972,30.9402,30.7013,30.8127,30.9092,30.6531,30.9123,30.5158,30.2416,31.0077,30.6944,31.0347,31.1327,31.1349,31.4613,30.6449,30.9978,31.3498,31.369,31.76,31.138,30.6429,31.2183,31.4659,31.6915,30.345,30.9948,30.9243,31.2631,31.4046
